Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_edge_included	edge_set
0	logistic	{'C': 0.15789473692631578, 'penalty': 'l1'}	0.0	0.0	0.7598039215686274	0.7598039215686274	0.7598039215686274	0.0513200554581306	0.0	0	101	"[""frozenset({'Otu000906', 'Otu000965'})"", ""frozenset({'Otu000005', 'Otu000494'})"", ""frozenset({'Otu000404', 'sobr'})"", ""frozenset({'Otu000151', 'molar'})"", ""frozenset({'Otu000965', 'cortisol'})"", ""frozenset({'Otu000035', 'Otu000101'})"", ""frozenset({'salivarycrp', 'Otu000258'})"", ""frozenset({'Otu000404', 'epec_bfpa'})"", ""frozenset({'Otu000050', 'Otu000166'})"", ""frozenset({'Otu000013', 'Otu000035'})"", ""frozenset({'Otu000081', 'Otu000040'})"", ""frozenset({'Otu000380', 'epec_eae'})"", ""frozenset({'Otu000965', 'Otu000204'})"", ""frozenset({'Otu000030', 'Otu000073'})"", ""frozenset({'Otu000638', 'Otu000040'})"", ""frozenset({'Otu000084', 'Otu000021'})"", ""frozenset({'Otu000965', 'Otu000011'})"", ""frozenset({'Otu000229', 'Otu000050'})"", ""frozenset({'Otu000756', 'Otu000049'})"", ""frozenset({'Otu000147', 'Otu000288'})"", ""frozenset({'Otu000026', 'Otu000102'})"", ""frozenset({'Otu000011', 'Otu000032'})"", ""frozenset({'Otu000404', 'etec_lt'})"", ""frozenset({'Otu000281', 'Otu000069'})"", ""frozenset({'Otu000015', 'Otu000281'})"", ""frozenset({'Otu000638', 'Otu000025'})"", ""frozenset({'cortisol', 'Otu000258'})"", ""frozenset({'Otu000965', 'Otu000281'})"", ""frozenset({'Otu000015', 'molar'})"", ""frozenset({'Otu000044', 'Otu000344'})"", ""frozenset({'Otu000012', 'Otu000150'})"", ""frozenset({'Otu000014', 'Otu000139'})"", ""frozenset({'Otu000042', 'Otu000166'})"", ""frozenset({'Otu000040', 'Otu000106'})"", ""frozenset({'Otu000102', 'Otu000288'})"", ""frozenset({'Otu000013', 'Otu000088'})"", ""frozenset({'Otu000040', 'Otu000281'})"", ""frozenset({'Otu000005', 'Otu000281'})"", ""frozenset({'Otu000011', 'Otu000376'})"", ""frozenset({'Otu000012', 'Otu000017'})"", ""frozenset({'Otu000281', 'Otu000012'})"", ""frozenset({'Otu000015', 'Otu000085'})"", ""frozenset({'eaec_aaic', 'Otu000258'})"", ""frozenset({'Otu000965', 'epec_bfpa'})"", ""frozenset({'Otu000073', 'Otu000167'})"", ""frozenset({'Otu000061', 'eaec_aggr'})"", ""frozenset({'Otu000008', 'Otu000021'})"", ""frozenset({'Otu000965', 'Otu000189'})"", ""frozenset({'Otu000028', 'molar'})"", ""frozenset({'bfragilis', 'Otu000965'})"", ""frozenset({'molar', 'Otu000166'})"", ""frozenset({'Otu000021', 'salmonella'})"", ""frozenset({'molar', 'etec_stp'})"", ""frozenset({'Otu000144', 'Otu000084'})"", ""frozenset({'ebieneusi', 'Otu000166'})"", ""frozenset({'Otu000081', 'ghrelin'})"", ""frozenset({'Otu000029', 'Otu000281'})"", ""frozenset({'Otu000027', 'Otu000073'})"", ""frozenset({'Otu000005', 'molar'})"", ""frozenset({'Otu000281', 'ghrelin'})"", ""frozenset({'Otu000281', 'Otu000027'})"", ""frozenset({'Otu000073', 'Otu000101'})"", ""frozenset({'Otu000034', 'Otu000027'})"", ""frozenset({'Otu000085', 'epec_bfpa'})"", ""frozenset({'Otu000144', 'Otu000229'})"", ""frozenset({'molar', 'igfbp3'})"", ""frozenset({'cryptosporidium', 'Otu000073'})"", ""frozenset({'Otu000081', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000021'})"", ""frozenset({'salivarycrp', 'Otu000281'})"", ""frozenset({'Otu000015', 'Otu000101'})"", ""frozenset({'Otu000281', 'stec'})"", ""frozenset({'Otu000030', 'Otu000018'})"", ""frozenset({'Otu000376', 'Otu000035'})"", ""frozenset({'Otu000015', 'leptin'})"", ""frozenset({'Otu000906', 'Otu000404'})"", ""frozenset({'leptin', 'Otu000020'})"", ""frozenset({'eaec_aaic', 'Otu000061'})"", ""frozenset({'Otu000005', 'Otu000258'})"", ""frozenset({'Otu000144', 'Otu000965'})"", ""frozenset({'Otu000026', 'Otu000001'})"", ""frozenset({'Otu000258', 'eaec_aggr'})"", ""frozenset({'molar', 'Otu000020'})"", ""frozenset({'Otu000075', 'Otu000965'})"", ""frozenset({'Otu000099', 'Otu000111'})"", ""frozenset({'ghrp', 'Otu000281'})"", ""frozenset({'Otu000061', 'ghrelin'})"", ""frozenset({'Otu000044', 'Otu000111'})"", ""frozenset({'Otu000061', 'ebieneusi'})"", ""frozenset({'Otu000061', 'etec_sth'})"", ""frozenset({'Otu000061', 'molarigf1igfbp3'})"", ""frozenset({'Otu000142', 'Otu000073'})"", ""frozenset({'leptin', 'Otu000166'})"", ""frozenset({'Otu000944', 'Otu000061'})"", ""frozenset({'Otu000061', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000010'})"", ""frozenset({'Otu000040', 'Otu000066'})"", ""frozenset({'Otu000638', 'bfragilis'})"", ""frozenset({'ghrp', 'Otu000404'})"", ""frozenset({'molar', 'Otu000039'})"", ""frozenset({'Otu000281', 'Otu000004'})""]"
1	logistic	{'C': 0.15789473692631578, 'penalty': 'l1'}	0.0	0.5	0.7598039215686274	0.7598039215686274	0.7598039215686274	0.0513200554581306	0.0	0	101	"[""frozenset({'Otu000906', 'Otu000965'})"", ""frozenset({'Otu000005', 'Otu000494'})"", ""frozenset({'Otu000404', 'sobr'})"", ""frozenset({'Otu000151', 'molar'})"", ""frozenset({'Otu000965', 'cortisol'})"", ""frozenset({'Otu000035', 'Otu000101'})"", ""frozenset({'salivarycrp', 'Otu000258'})"", ""frozenset({'Otu000404', 'epec_bfpa'})"", ""frozenset({'Otu000050', 'Otu000166'})"", ""frozenset({'Otu000013', 'Otu000035'})"", ""frozenset({'Otu000081', 'Otu000040'})"", ""frozenset({'Otu000380', 'epec_eae'})"", ""frozenset({'Otu000965', 'Otu000204'})"", ""frozenset({'Otu000030', 'Otu000073'})"", ""frozenset({'Otu000638', 'Otu000040'})"", ""frozenset({'Otu000084', 'Otu000021'})"", ""frozenset({'Otu000965', 'Otu000011'})"", ""frozenset({'Otu000229', 'Otu000050'})"", ""frozenset({'Otu000756', 'Otu000049'})"", ""frozenset({'Otu000147', 'Otu000288'})"", ""frozenset({'Otu000026', 'Otu000102'})"", ""frozenset({'Otu000011', 'Otu000032'})"", ""frozenset({'Otu000404', 'etec_lt'})"", ""frozenset({'Otu000281', 'Otu000069'})"", ""frozenset({'Otu000015', 'Otu000281'})"", ""frozenset({'Otu000638', 'Otu000025'})"", ""frozenset({'cortisol', 'Otu000258'})"", ""frozenset({'Otu000965', 'Otu000281'})"", ""frozenset({'Otu000015', 'molar'})"", ""frozenset({'Otu000044', 'Otu000344'})"", ""frozenset({'Otu000012', 'Otu000150'})"", ""frozenset({'Otu000014', 'Otu000139'})"", ""frozenset({'Otu000042', 'Otu000166'})"", ""frozenset({'Otu000040', 'Otu000106'})"", ""frozenset({'Otu000102', 'Otu000288'})"", ""frozenset({'Otu000013', 'Otu000088'})"", ""frozenset({'Otu000040', 'Otu000281'})"", ""frozenset({'Otu000005', 'Otu000281'})"", ""frozenset({'Otu000011', 'Otu000376'})"", ""frozenset({'Otu000012', 'Otu000017'})"", ""frozenset({'Otu000281', 'Otu000012'})"", ""frozenset({'Otu000015', 'Otu000085'})"", ""frozenset({'eaec_aaic', 'Otu000258'})"", ""frozenset({'Otu000965', 'epec_bfpa'})"", ""frozenset({'Otu000073', 'Otu000167'})"", ""frozenset({'Otu000061', 'eaec_aggr'})"", ""frozenset({'Otu000008', 'Otu000021'})"", ""frozenset({'Otu000965', 'Otu000189'})"", ""frozenset({'Otu000028', 'molar'})"", ""frozenset({'bfragilis', 'Otu000965'})"", ""frozenset({'molar', 'Otu000166'})"", ""frozenset({'Otu000021', 'salmonella'})"", ""frozenset({'molar', 'etec_stp'})"", ""frozenset({'Otu000144', 'Otu000084'})"", ""frozenset({'ebieneusi', 'Otu000166'})"", ""frozenset({'Otu000081', 'ghrelin'})"", ""frozenset({'Otu000029', 'Otu000281'})"", ""frozenset({'Otu000027', 'Otu000073'})"", ""frozenset({'Otu000005', 'molar'})"", ""frozenset({'Otu000281', 'ghrelin'})"", ""frozenset({'Otu000281', 'Otu000027'})"", ""frozenset({'Otu000073', 'Otu000101'})"", ""frozenset({'Otu000034', 'Otu000027'})"", ""frozenset({'Otu000085', 'epec_bfpa'})"", ""frozenset({'Otu000144', 'Otu000229'})"", ""frozenset({'molar', 'igfbp3'})"", ""frozenset({'cryptosporidium', 'Otu000073'})"", ""frozenset({'Otu000081', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000021'})"", ""frozenset({'salivarycrp', 'Otu000281'})"", ""frozenset({'Otu000015', 'Otu000101'})"", ""frozenset({'Otu000281', 'stec'})"", ""frozenset({'Otu000030', 'Otu000018'})"", ""frozenset({'Otu000376', 'Otu000035'})"", ""frozenset({'Otu000015', 'leptin'})"", ""frozenset({'Otu000906', 'Otu000404'})"", ""frozenset({'leptin', 'Otu000020'})"", ""frozenset({'eaec_aaic', 'Otu000061'})"", ""frozenset({'Otu000005', 'Otu000258'})"", ""frozenset({'Otu000144', 'Otu000965'})"", ""frozenset({'Otu000026', 'Otu000001'})"", ""frozenset({'Otu000258', 'eaec_aggr'})"", ""frozenset({'molar', 'Otu000020'})"", ""frozenset({'Otu000075', 'Otu000965'})"", ""frozenset({'Otu000099', 'Otu000111'})"", ""frozenset({'ghrp', 'Otu000281'})"", ""frozenset({'Otu000061', 'ghrelin'})"", ""frozenset({'Otu000044', 'Otu000111'})"", ""frozenset({'Otu000061', 'ebieneusi'})"", ""frozenset({'Otu000061', 'etec_sth'})"", ""frozenset({'Otu000061', 'molarigf1igfbp3'})"", ""frozenset({'Otu000142', 'Otu000073'})"", ""frozenset({'leptin', 'Otu000166'})"", ""frozenset({'Otu000944', 'Otu000061'})"", ""frozenset({'Otu000061', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000010'})"", ""frozenset({'Otu000040', 'Otu000066'})"", ""frozenset({'Otu000638', 'bfragilis'})"", ""frozenset({'ghrp', 'Otu000404'})"", ""frozenset({'molar', 'Otu000039'})"", ""frozenset({'Otu000281', 'Otu000004'})""]"
2	logistic	{'C': 0.15789473692631578, 'penalty': 'l1'}	0.0	0.6	0.7598039215686274	0.7598039215686274	0.7598039215686274	0.0513200554581306	0.0	0	101	"[""frozenset({'Otu000906', 'Otu000965'})"", ""frozenset({'Otu000005', 'Otu000494'})"", ""frozenset({'Otu000404', 'sobr'})"", ""frozenset({'Otu000151', 'molar'})"", ""frozenset({'Otu000965', 'cortisol'})"", ""frozenset({'Otu000035', 'Otu000101'})"", ""frozenset({'Otu000404', 'epec_bfpa'})"", ""frozenset({'salivarycrp', 'Otu000258'})"", ""frozenset({'Otu000050', 'Otu000166'})"", ""frozenset({'Otu000013', 'Otu000035'})"", ""frozenset({'Otu000081', 'Otu000040'})"", ""frozenset({'Otu000965', 'Otu000204'})"", ""frozenset({'Otu000380', 'epec_eae'})"", ""frozenset({'Otu000030', 'Otu000073'})"", ""frozenset({'Otu000638', 'Otu000040'})"", ""frozenset({'Otu000965', 'Otu000011'})"", ""frozenset({'Otu000084', 'Otu000021'})"", ""frozenset({'Otu000229', 'Otu000050'})"", ""frozenset({'Otu000147', 'Otu000288'})"", ""frozenset({'Otu000756', 'Otu000049'})"", ""frozenset({'Otu000011', 'Otu000032'})"", ""frozenset({'Otu000026', 'Otu000102'})"", ""frozenset({'Otu000281', 'Otu000069'})"", ""frozenset({'Otu000015', 'Otu000281'})"", ""frozenset({'Otu000965', 'Otu000281'})"", ""frozenset({'Otu000638', 'Otu000025'})"", ""frozenset({'cortisol', 'Otu000258'})"", ""frozenset({'Otu000404', 'etec_lt'})"", ""frozenset({'Otu000015', 'molar'})"", ""frozenset({'Otu000044', 'Otu000344'})"", ""frozenset({'Otu000012', 'Otu000150'})"", ""frozenset({'Otu000014', 'Otu000139'})"", ""frozenset({'Otu000042', 'Otu000166'})"", ""frozenset({'Otu000102', 'Otu000288'})"", ""frozenset({'Otu000040', 'Otu000106'})"", ""frozenset({'Otu000013', 'Otu000088'})"", ""frozenset({'Otu000040', 'Otu000281'})"", ""frozenset({'Otu000005', 'Otu000281'})"", ""frozenset({'Otu000011', 'Otu000376'})"", ""frozenset({'Otu000281', 'Otu000012'})"", ""frozenset({'Otu000015', 'Otu000085'})"", ""frozenset({'Otu000012', 'Otu000017'})"", ""frozenset({'eaec_aaic', 'Otu000258'})"", ""frozenset({'Otu000965', 'epec_bfpa'})"", ""frozenset({'Otu000073', 'Otu000167'})"", ""frozenset({'Otu000008', 'Otu000021'})"", ""frozenset({'Otu000061', 'eaec_aggr'})"", ""frozenset({'Otu000028', 'molar'})"", ""frozenset({'molar', 'Otu000166'})"", ""frozenset({'Otu000965', 'Otu000189'})"", ""frozenset({'bfragilis', 'Otu000965'})"", ""frozenset({'Otu000021', 'salmonella'})"", ""frozenset({'molar', 'etec_stp'})"", ""frozenset({'ebieneusi', 'Otu000166'})"", ""frozenset({'Otu000144', 'Otu000084'})"", ""frozenset({'Otu000081', 'ghrelin'})"", ""frozenset({'Otu000029', 'Otu000281'})"", ""frozenset({'Otu000005', 'molar'})"", ""frozenset({'Otu000281', 'ghrelin'})"", ""frozenset({'Otu000281', 'Otu000027'})"", ""frozenset({'Otu000027', 'Otu000073'})"", ""frozenset({'Otu000034', 'Otu000027'})"", ""frozenset({'Otu000073', 'Otu000101'})"", ""frozenset({'Otu000085', 'epec_bfpa'})"", ""frozenset({'molar', 'igfbp3'})"", ""frozenset({'Otu000144', 'Otu000229'})"", ""frozenset({'cryptosporidium', 'Otu000073'})"", ""frozenset({'Otu000081', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000021'})"", ""frozenset({'salivarycrp', 'Otu000281'})"", ""frozenset({'Otu000015', 'Otu000101'})"", ""frozenset({'Otu000281', 'stec'})"", ""frozenset({'Otu000030', 'Otu000018'})"", ""frozenset({'Otu000015', 'leptin'})"", ""frozenset({'leptin', 'Otu000020'})"", ""frozenset({'eaec_aaic', 'Otu000061'})"", ""frozenset({'Otu000906', 'Otu000404'})"", ""frozenset({'Otu000376', 'Otu000035'})"", ""frozenset({'Otu000005', 'Otu000258'})"", ""frozenset({'Otu000144', 'Otu000965'})"", ""frozenset({'Otu000026', 'Otu000001'})"", ""frozenset({'Otu000258', 'eaec_aggr'})"", ""frozenset({'molar', 'Otu000020'})"", ""frozenset({'ghrp', 'Otu000281'})"", ""frozenset({'Otu000099', 'Otu000111'})"", ""frozenset({'Otu000075', 'Otu000965'})"", ""frozenset({'Otu000061', 'ghrelin'})"", ""frozenset({'Otu000061', 'ebieneusi'})"", ""frozenset({'Otu000044', 'Otu000111'})"", ""frozenset({'Otu000142', 'Otu000073'})"", ""frozenset({'Otu000061', 'molarigf1igfbp3'})"", ""frozenset({'Otu000061', 'etec_sth'})"", ""frozenset({'leptin', 'Otu000166'})"", ""frozenset({'Otu000944', 'Otu000061'})"", ""frozenset({'Otu000061', 'ghrp'})"", ""frozenset({'Otu000148', 'Otu000010'})"", ""frozenset({'Otu000638', 'bfragilis'})"", ""frozenset({'Otu000040', 'Otu000066'})"", ""frozenset({'ghrp', 'Otu000404'})"", ""frozenset({'molar', 'Otu000039'})"", ""frozenset({'Otu000965', 'Otu000015'})""]"
3	logistic	{'C': 0.15789473692631578, 'penalty': 'l1'}	0.0	0.7	0.7598039215686274	0.7598039215686274	0.7598039215686274	0.0513200554581306	0.0	0	101	"[""frozenset({'Otu000906', 'Otu000965'})"", ""frozenset({'Otu000404', 'sobr'})"", ""frozenset({'Otu000005', 'Otu000494'})"", ""frozenset({'Otu000151', 'molar'})"", ""frozenset({'Otu000965', 'cortisol'})"", ""frozenset({'Otu000035', 'Otu000101'})"", ""frozenset({'Otu000404', 'epec_bfpa'})"", ""frozenset({'Otu000050', 'Otu000166'})"", ""frozenset({'Otu000965', 'Otu000204'})"", ""frozenset({'salivarycrp', 'Otu000258'})"", ""frozenset({'Otu000013', 'Otu000035'})"", ""frozenset({'Otu000081', 'Otu000040'})"", ""frozenset({'Otu000638', 'Otu000040'})"", ""frozenset({'Otu000965', 'Otu000011'})"", ""frozenset({'Otu000011', 'Otu000032'})"", ""frozenset({'Otu000030', 'Otu000073'})"", ""frozenset({'Otu000229', 'Otu000050'})"", ""frozenset({'Otu000015', 'molar'})"", ""frozenset({'Otu000147', 'Otu000288'})"", ""frozenset({'Otu000015', 'Otu000281'})"", ""frozenset({'Otu000281', 'Otu000069'})"", ""frozenset({'Otu000026', 'Otu000102'})"", ""frozenset({'Otu000965', 'Otu000281'})"", ""frozenset({'Otu000756', 'Otu000049'})"", ""frozenset({'Otu000380', 'epec_eae'})"", ""frozenset({'Otu000638', 'Otu000025'})"", ""frozenset({'Otu000040', 'Otu000281'})"", ""frozenset({'Otu000084', 'Otu000021'})"", ""frozenset({'Otu000042', 'Otu000166'})"", ""frozenset({'cortisol', 'Otu000258'})"", ""frozenset({'Otu000015', 'Otu000085'})"", ""frozenset({'Otu000013', 'Otu000088'})"", ""frozenset({'Otu000281', 'Otu000012'})"", ""frozenset({'Otu000005', 'Otu000281'})"", ""frozenset({'Otu000404', 'etec_lt'})"", ""frozenset({'Otu000965', 'epec_bfpa'})"", ""frozenset({'Otu000008', 'Otu000021'})"", ""frozenset({'eaec_aaic', 'Otu000258'})"", ""frozenset({'molar', 'Otu000166'})"", ""frozenset({'Otu000102', 'Otu000288'})"", ""frozenset({'Otu000012', 'Otu000150'})"", ""frozenset({'Otu000073', 'Otu000167'})"", ""frozenset({'Otu000061', 'eaec_aggr'})"", ""frozenset({'Otu000040', 'Otu000106'})"", ""frozenset({'Otu000028', 'molar'})"", ""frozenset({'molar', 'etec_stp'})"", ""frozenset({'bfragilis', 'Otu000965'})"", ""frozenset({'Otu000014', 'Otu000139'})"", ""frozenset({'Otu000011', 'Otu000376'})"", ""frozenset({'ebieneusi', 'Otu000166'})"", ""frozenset({'Otu000044', 'Otu000344'})"", ""frozenset({'Otu000965', 'Otu000189'})"", ""frozenset({'Otu000005', 'molar'})"", ""frozenset({'Otu000081', 'ghrelin'})"", ""frozenset({'Otu000021', 'salmonella'})"", ""frozenset({'Otu000085', 'epec_bfpa'})"", ""frozenset({'Otu000012', 'Otu000017'})"", ""frozenset({'Otu000281', 'Otu000027'})"", ""frozenset({'Otu000281', 'ghrelin'})"", ""frozenset({'molar', 'igfbp3'})"", ""frozenset({'Otu000034', 'Otu000027'})"", ""frozenset({'Otu000015', 'Otu000101'})"", ""frozenset({'Otu000015', 'leptin'})"", ""frozenset({'Otu000081', 'ghrp'})"", ""frozenset({'Otu000030', 'Otu000018'})"", ""frozenset({'Otu000281', 'stec'})"", ""frozenset({'salivarycrp', 'Otu000281'})"", ""frozenset({'Otu000144', 'Otu000084'})"", ""frozenset({'cryptosporidium', 'Otu000073'})"", ""frozenset({'Otu000005', 'Otu000258'})"", ""frozenset({'eaec_aaic', 'Otu000061'})"", ""frozenset({'leptin', 'Otu000020'})"", ""frozenset({'Otu000029', 'Otu000281'})"", ""frozenset({'Otu000144', 'Otu000965'})"", ""frozenset({'Otu000073', 'Otu000101'})"", ""frozenset({'Otu000258', 'eaec_aggr'})"", ""frozenset({'ghrp', 'Otu000281'})"", ""frozenset({'molar', 'Otu000020'})"", ""frozenset({'Otu000026', 'Otu000001'})"", ""frozenset({'Otu000142', 'Otu000073'})"", ""frozenset({'leptin', 'Otu000166'})"", ""frozenset({'Otu000061', 'ebieneusi'})"", ""frozenset({'Otu000061', 'ghrelin'})"", ""frozenset({'Otu000944', 'Otu000061'})"", ""frozenset({'Otu000061', 'etec_sth'})"", ""frozenset({'Otu000638', 'bfragilis'})"", ""frozenset({'Otu000144', 'Otu000229'})"", ""frozenset({'molar', 'Otu000039'})"", ""frozenset({'Otu000965', 'Otu000015'})"", ""frozenset({'sobr', 'Otu000258'})"", ""frozenset({'Otu000148', 'Otu000010'})"", ""frozenset({'Otu000148', 'Otu000021'})"", ""frozenset({'Otu000376', 'Otu000035'})"", ""frozenset({'Otu000061', 'molarigf1igfbp3'})"", ""frozenset({'Otu000061', 'ghrp'})"", ""frozenset({'Otu000026', 'igfbp3'})"", ""frozenset({'Otu000038', 'Otu000010'})"", ""frozenset({'Otu000281', 'Otu000004'})"", ""frozenset({'ghrp', 'Otu000404'})"", ""frozenset({'Otu000099', 'Otu000111'})"", ""frozenset({'Otu000050', 'Otu000073'})""]"
4	logistic	{'C': 0.15789473692631578, 'penalty': 'l1'}	0.0	0.8	0.7598039215686274	0.7598039215686274	0.7598039215686274	0.0513200554581306	0.0	0	101	"[""frozenset({'Otu000906', 'Otu000965'})"", ""frozenset({'Otu000404', 'sobr'})"", ""frozenset({'Otu000005', 'Otu000494'})"", ""frozenset({'Otu000035', 'Otu000101'})"", ""frozenset({'Otu000965', 'cortisol'})"", ""frozenset({'Otu000013', 'Otu000035'})"", ""frozenset({'Otu000151', 'molar'})"", ""frozenset({'Otu000404', 'epec_bfpa'})"", ""frozenset({'Otu000012', 'Otu000150'})"", ""frozenset({'Otu000102', 'Otu000288'})"", ""frozenset({'Otu000081', 'Otu000040'})"", ""frozenset({'Otu000028', 'molar'})"", ""frozenset({'Otu000965', 'Otu000011'})"", ""frozenset({'Otu000050', 'Otu000166'})"", ""frozenset({'Otu000229', 'Otu000050'})"", ""frozenset({'Otu000965', 'Otu000204'})"", ""frozenset({'Otu000040', 'Otu000281'})"", ""frozenset({'cryptosporidium', 'Otu000021'})"", ""frozenset({'cortisol', 'Otu000258'})"", ""frozenset({'Otu000380', 'epec_eae'})"", ""frozenset({'Otu000015', 'Otu000281'})"", ""frozenset({'Otu000638', 'Otu000040'})"", ""frozenset({'Otu000965', 'Otu000281'})"", ""frozenset({'Otu000144', 'Otu000229'})"", ""frozenset({'Otu000026', 'Otu000102'})"", ""frozenset({'Otu000011', 'Otu000032'})"", ""frozenset({'Otu000081', 'ghrp'})"", ""frozenset({'Otu000034', 'Otu000027'})"", ""frozenset({'Otu000084', 'Otu000021'})"", ""frozenset({'Otu000073', 'Otu000101'})"", ""frozenset({'Otu000147', 'Otu000288'})"", ""frozenset({'Otu000066', 'Otu000863'})"", ""frozenset({'Otu000040', 'Otu000106'})"", ""frozenset({'Otu000281', 'Otu000069'})"", ""frozenset({'Otu000081', 'ghrelin'})"", ""frozenset({'Otu000021', 'salmonella'})"", ""frozenset({'Otu000281', 'Otu000012'})"", ""frozenset({'cryptosporidium', 'Otu000073'})"", ""frozenset({'salivarycrp', 'Otu000258'})"", ""frozenset({'Otu000040', 'Otu000066'})"", ""frozenset({'Otu000061', 'molarigf1igfbp3'})"", ""frozenset({'Otu000015', 'Otu000085'})"", ""frozenset({'Otu000030', 'Otu000073'})"", ""frozenset({'Otu000015', 'molar'})"", ""frozenset({'Otu000041', 'enterovirus'})"", ""frozenset({'Otu000099', 'Otu000111'})"", ""frozenset({'Otu000041', 'igf1'})"", ""frozenset({'Otu000013', 'Otu000088'})"", ""frozenset({'Otu000906', 'Otu000404'})"", ""frozenset({'Otu000115', 'Otu000050'})"", ""frozenset({'Otu000404', 'Otu000388'})"", ""frozenset({'Otu000281', 'Otu000027'})"", ""frozenset({'Otu000142', 'Otu000073'})"", ""frozenset({'Otu000018', 'Otu000101'})"", ""frozenset({'Otu000014', 'Otu000139'})"", ""frozenset({'Otu000281', 'ghrelin'})"", ""frozenset({'Otu000050', 'Otu000073'})"", ""frozenset({'molar', 'etec_stp'})"", ""frozenset({'Otu000404', 'etec_lt'})"", ""frozenset({'Otu000042', 'Otu000166'})"", ""frozenset({'Otu000073', 'Otu000167'})"", ""frozenset({'Otu000012', 'Otu000017'})"", ""frozenset({'Otu000144', 'Otu000084'})"", ""frozenset({'Otu000638', 'Otu000025'})"", ""frozenset({'Otu000288', 'Otu000084'})"", ""frozenset({'Otu000505', 'Otu000035'})"", ""frozenset({'Otu000026', 'Otu000068'})"", ""frozenset({'Otu000044', 'Otu000344'})"", ""frozenset({'Otu000085', 'epec_bfpa'})"", ""frozenset({'Otu000028', 'leptin'})"", ""frozenset({'Otu000008', 'Otu000021'})"", ""frozenset({'ebieneusi', 'Otu000166'})"", ""frozenset({'Otu000505', 'epec_bfpa'})"", ""frozenset({'Otu000376', 'Otu000049'})"", ""frozenset({'Otu000965', 'epec_bfpa'})"", ""frozenset({'Otu000040', 'Otu000096'})"", ""frozenset({'cryptosporidium', 'Otu000064'})"", ""frozenset({'Otu000281', 'epec_bfpa'})"", ""frozenset({'Otu000011', 'Otu000376'})"", ""frozenset({'Otu000344', 'Otu000388'})"", ""frozenset({'molar', 'Otu000166'})"", ""frozenset({'ghrp', 'Otu000281'})"", ""frozenset({'Otu000906', 'Otu000021'})"", ""frozenset({'Otu000005', 'molar'})"", ""frozenset({'Otu000015', 'Otu000101'})"", ""frozenset({'Otu000965', 'eaec_aaic'})"", ""frozenset({'Otu000061', 'eaec_aggr'})"", ""frozenset({'leptin', 'Otu000020'})"", ""frozenset({'Otu000380', 'ebieneusi'})"", ""frozenset({'Otu000013', 'igf1'})"", ""frozenset({'Otu000123', 'Otu000496'})"", ""frozenset({'molarigf1igfbp3', 'Otu000494'})"", ""frozenset({'molar', 'Otu000020'})"", ""frozenset({'Otu000038', 'Otu000010'})"", ""frozenset({'Otu000081', 'Otu000012'})"", ""frozenset({'Otu000123', 'Otu000032'})"", ""frozenset({'Otu000038', 'Otu000136'})"", ""frozenset({'molar', 'igfbp3'})"", ""frozenset({'Otu000376', 'enterovirus'})"", ""frozenset({'Otu000044', 'Otu000111'})"", ""frozenset({'Otu000281', 'Otu000025'})""]"
