Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
28	logistic	{'C': 0.94736842105789465, 'penalty': 'l2'}	0.9	0.9	0.8714285714285714	0.9537037037037037	0.9722222222222222	0.02777777777777778	0.10079365079365077	0	73	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11176', 'EG11734', 'G6942', 'G6118', 'EG11462', 'EG11188', 'EG12061', 'EG11492', 'EG10831', 'G6117', 'G6603', 'EG10883', 'EG10337', 'EG10121', 'EG10119', 'EG12318', 'G812', 'G6115', 'G6712', 'G7490', 'EG10278', 'EG11378', 'EG10747', 'EG11891', 'EG11892', 'EG11353', 'EG10336', 'EG10117', 'EG10660', 'G6937', 'G6941', 'G7467', 'G7289', 'G7545', 'EG11472', 'G6601', 'EG10120', 'EG11491', 'G6116', 'G6631', 'G6780', 'EG10533', 'G6943', 'RUVA', 'EG12009', 'EG10882', 'G7083', 'EG11357', 'EG10841', 'EG12076', 'G6933', 'G7015', 'EG11061', 'EG10065', 'G7417', 'G379', 'G7506', 'EG10655', 'EG11062', 'EG11064', 'G6940', 'EG11253', 'EG10661', 'EG11766', 'G8210', 'EG10817']
29	logistic	{'C': 0.94736842105789465, 'penalty': 'l2'}	0.9		0.8714285714285714	0.9537037037037037	0.9722222222222222	0.02777777777777778	0.10079365079365077	0	72	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11176', 'EG11734', 'G6942', 'G6118', 'EG11462', 'EG11188', 'EG12061', 'EG11492', 'EG10831', 'G6603', 'G6117', 'EG10883', 'EG10337', 'EG10121', 'EG10119', 'EG12318', 'G812', 'G6115', 'G6712', 'G7490', 'EG10278', 'EG11378', 'EG10747', 'EG11891', 'EG11892', 'EG11353', 'EG10336', 'EG10117', 'EG10660', 'G6937', 'G6941', 'G7467', 'G7289', 'G7545', 'EG11472', 'G6601', 'EG10120', 'EG11491', 'G6116', 'G6631', 'G6780', 'EG10533', 'G6943', 'EG10882', 'RUVA', 'EG12009', 'G7083', 'EG11357', 'EG10841', 'EG12076', 'G6933', 'G7015', 'EG11061', 'EG10065', 'G7417', 'G379', 'G7506', 'EG10655', 'EG11062', 'EG11064', 'G6940', 'EG11253', 'EG10661', 'EG11766', 'G8210']
30	logistic	{'penalty': 'l2', 'C': 1.0}	0.91	0.0	0.8714285714285714	0.9907407407407409	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
31	logistic	{'penalty': 'l2', 'C': 1.0}	0.91	0.9	0.8714285714285714	0.9907407407407409	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
32	logistic	{'penalty': 'l2', 'C': 1.0}	0.91		0.8714285714285714	0.9907407407407409	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
33	logistic	{'penalty': 'l2', 'C': 1.0}	0.92	0.0	0.8714285714285714	1.0	0.9722222222222222	0.02777777777777778	0.10079365079365077	0	67	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6942', 'G6118', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6603', 'G6117', 'EG10121', 'EG10883', 'EG10337', 'EG10119', 'G6115', 'EG12318', 'G6712', 'G812', 'EG11891', 'EG11892', 'EG11353', 'EG10747', 'EG10117', 'G7490', 'EG11378', 'EG10336', 'EG10278', 'EG10660', 'G7467', 'G6941', 'G6937', 'G6601', 'EG11472', 'G7289', 'G6631', 'EG10120', 'EG12009', 'G6943', 'G7545', 'EG11491', 'G6116', 'G7083', 'RUVA', 'EG12076', 'EG10882', 'G7417', 'EG10065', 'G6933', 'EG11357', 'G379', 'EG10533', 'G6780', 'EG10841', 'G7015', 'EG10655', 'EG11061', 'G7506', 'EG11062', 'EG11753']
34	logistic	{'penalty': 'l2', 'C': 1.0}	0.92	0.9	0.8714285714285714	1.0	0.9722222222222222	0.02777777777777778	0.10079365079365077	0	73	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6942', 'G6118', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6117', 'G6603', 'EG10121', 'EG10883', 'EG10337', 'EG10119', 'G6115', 'EG12318', 'G6712', 'G812', 'EG11891', 'EG11892', 'EG11353', 'EG10747', 'EG10117', 'EG11378', 'EG10336', 'G7490', 'EG10278', 'EG10660', 'G7467', 'G6941', 'G6937', 'G6601', 'EG11472', 'G7289', 'G6631', 'EG10120', 'EG12009', 'G6943', 'EG11491', 'G7545', 'G6116', 'G7083', 'RUVA', 'EG12076', 'G7417', 'EG10065', 'G6933', 'EG10882', 'EG11357', 'G379', 'EG10533', 'G6780', 'EG10841', 'G7015', 'EG10655', 'EG11061', 'G7506', 'EG11062', 'EG11753', 'EG11820', 'G6907', 'EG10661', 'EG11398', 'EG11064', 'G7685']
35	logistic	{'penalty': 'l2', 'C': 1.0}	0.92		0.8714285714285714	1.0	0.9722222222222222	0.02777777777777778	0.10079365079365077	0	67	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6942', 'G6118', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6603', 'G6117', 'EG10121', 'EG10883', 'EG10337', 'EG10119', 'G6115', 'EG12318', 'G6712', 'G812', 'EG11891', 'EG11892', 'EG11353', 'EG10747', 'EG10117', 'G7490', 'EG11378', 'EG10336', 'EG10278', 'EG10660', 'G7467', 'G6941', 'G6937', 'G6601', 'EG11472', 'G7289', 'G6631', 'EG10120', 'EG12009', 'G6943', 'G7545', 'EG11491', 'G6116', 'G7083', 'RUVA', 'EG12076', 'EG10882', 'G7417', 'EG10065', 'G6933', 'EG11357', 'G379', 'EG10533', 'G6780', 'EG10841', 'G7015', 'EG10655', 'EG11061', 'G7506', 'EG11062', 'EG11753']
36	logistic	{'C': 1.0, 'penalty': 'l2'}	0.93	0.0	0.8714285714285714	1.0	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
37	logistic	{'C': 1.0, 'penalty': 'l2'}	0.93	0.9	0.8714285714285714	1.0	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
38	logistic	{'C': 1.0, 'penalty': 'l2'}	0.93		0.8714285714285714	1.0	0.9690355940355941	0.019125801805696667	0.0976070226070227	0	5	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175']
39	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.0	0.8714285714285714	0.9907407407407409	1.0	0.0	0.12857142857142856	0	160	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6118', 'G6942', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6117', 'G6603', 'EG10883', 'EG10121', 'EG10337', 'G6115', 'EG10119', 'EG12318', 'G6712', 'G812', 'EG11891', 'G7490', 'EG11353', 'EG10747', 'EG10278', 'EG11892', 'EG10336', 'G6631', 'EG11378', 'G7467', 'EG10660', 'EG10117', 'G6937', 'G6941', 'G7289', 'EG12009', 'EG11472', 'G6601', 'G7545', 'EG10841', 'EG11491', 'RUVA', 'G6933', 'G6116', 'EG12076', 'EG10065', 'G7083', 'G6943', 'EG10882', 'G379', 'G7015', 'EG11357', 'EG10120', 'EG10655', 'EG11061', 'G6780', 'G7685', 'EG12205', 'EG11062', 'G7417', 'EG10533', 'G7506', 'G8210', 'EG10661', 'G0-10472', 'EG11753', 'G6940', 'G7228', 'G0-16640', 'EG11398', 'EG10352', 'EG10105', 'G6380', 'EG11812', 'EG11253', 'G7880', 'G7649', 'EG11064', 'EG10817', 'EG10098', 'EG12075', 'G7505', 'EG10307', 'G6180', 'EG12030', 'RUVB', 'EG12720', 'G7004', 'G6856', 'G6097', 'G6907', 'G6990', 'EG10104', 'G6945', 'G6339', 'G7229', 'EG11766', 'EG11399', 'G7622', 'EG11719', 'EG11820', 'EG11228', 'EG10103', 'G6135', 'G6219', 'G6448', 'EG11235', 'G6585', 'G6812', 'G7693', 'G6440', 'EG10481', 'EG12240', 'G6416', 'G7588', 'G7398', 'EG10902', 'G6147', 'EG11636', 'EG11004', 'G7237', 'G7024', 'G7921', 'G7610', 'G6854', 'EG10560', 'G6633', 'EG10372', 'G7797', 'EG11083', 'G7267', 'EG10918', 'G6880', 'EG12409', 'G6781', 'G7808', 'EG10112', 'G7567', 'EG12341', 'G7637', 'G6775', 'G7016', 'EG11880', 'G7397', 'G7468', 'EG10188', 'EG12223', 'EG10540', 'G6148', 'EG10648', 'EG10504', 'G7806', 'EG11432', 'G7415']
40	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.9	0.8714285714285714	0.9907407407407409	0.9814814814814814	0.01851851851851852	0.11005291005290996	0	78	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'EG12016', 'G6970', 'EG11734', 'G6118', 'G6942', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6117', 'G6603', 'EG10883', 'EG10121', 'EG10337', 'G6115', 'EG10119', 'EG12318', 'G6712', 'G812', 'EG11891', 'G7490', 'EG11353', 'EG10747', 'EG10278', 'EG11892', 'EG10336', 'G6631', 'EG11378', 'G7467', 'EG10660', 'EG10117', 'G6937', 'G6941', 'G7289', 'EG12009', 'EG11472', 'G6601', 'G7545', 'EG10841', 'EG11491', 'RUVA', 'G6933', 'G6116', 'EG12076', 'EG10065', 'G7083', 'G6943', 'G379', 'EG10882', 'G7015', 'EG11357', 'EG10120', 'EG10655', 'EG11061', 'G6780', 'G7685', 'EG12205', 'EG11062', 'G7417', 'EG10533', 'G7506', 'G8210', 'EG10661', 'G0-10472', 'EG11753', 'G7228', 'G0-16640', 'G6940', 'EG11398', 'EG10352', 'EG10105']
41	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94		0.8714285714285714	0.9907407407407409	0.9814814814814814	0.01851851851851852	0.11005291005290996	0	79	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6118', 'G6942', 'EG11176', 'EG11462', 'EG12061', 'EG10831', 'EG11188', 'EG11492', 'G6117', 'G6603', 'EG10883', 'EG10121', 'EG10337', 'G6115', 'EG10119', 'EG12318', 'G6712', 'G812', 'EG11891', 'G7490', 'EG11353', 'EG10747', 'EG10278', 'EG11892', 'EG10336', 'G6631', 'EG11378', 'G7467', 'EG10660', 'EG10117', 'G6937', 'G6941', 'G7289', 'EG12009', 'EG11472', 'G6601', 'G7545', 'EG10841', 'EG11491', 'RUVA', 'G6933', 'G6116', 'EG12076', 'EG10065', 'G7083', 'G6943', 'EG10882', 'G379', 'G7015', 'EG11357', 'EG10120', 'EG10655', 'EG11061', 'G6780', 'G7685', 'EG12205', 'EG11062', 'G7417', 'EG10533', 'G7506', 'G8210', 'EG10661', 'G0-10472', 'EG11753', 'G6940', 'G7228', 'G0-16640', 'EG11398', 'EG10352', 'EG10105', 'G6380']
42	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.0	0.8714285714285714	1.0	0.9870370370370369	0.009768150670933434	0.1156084656084655	0	44	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6118', 'EG11462', 'G6942', 'EG11176', 'EG11188', 'EG10831', 'G6117', 'EG11492', 'EG12061', 'G6603', 'G6712', 'EG10883', 'EG10337', 'EG10119', 'G812', 'G6115', 'EG10121', 'EG12318', 'EG11353', 'EG11891', 'EG11378', 'G7289', 'EG11892', 'EG10747', 'G7490', 'G7467', 'EG10278', 'EG10660', 'G6631', 'EG10336', 'G6601', 'EG10117', 'G6937', 'EG12009', 'EG11472', 'G6780']
43	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.9	0.8714285714285714	1.0	0.9870370370370369	0.009768150670933434	0.1156084656084655	0	44	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'EG12016', 'EG11734', 'G6970', 'G6118', 'EG11462', 'G6942', 'EG11176', 'EG11188', 'EG10831', 'G6117', 'EG11492', 'EG12061', 'G6603', 'G6712', 'EG10883', 'EG10337', 'EG10119', 'G812', 'G6115', 'EG10121', 'EG12318', 'EG11353', 'EG11891', 'EG11378', 'EG11892', 'G7289', 'EG10747', 'G7490', 'G7467', 'EG10278', 'EG10660', 'G6631', 'EG10336', 'G6601', 'EG10117', 'G6937', 'EG12009', 'EG11472', 'G6780']
44	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95		0.8714285714285714	1.0	0.9870370370370369	0.009768150670933434	0.1156084656084655	0	44	['EG11193', 'EG11806', 'EG10118', 'G6825', 'EG11175', 'G6970', 'EG12016', 'EG11734', 'G6118', 'EG11462', 'G6942', 'EG11176', 'EG11188', 'EG10831', 'G6117', 'EG11492', 'EG12061', 'G6603', 'G6712', 'EG10883', 'EG10337', 'EG10119', 'G812', 'G6115', 'EG10121', 'EG12318', 'EG11353', 'EG11891', 'EG11378', 'G7289', 'EG11892', 'EG10747', 'G7490', 'G7467', 'EG10278', 'EG10660', 'G6631', 'EG10336', 'G6601', 'EG10117', 'G6937', 'EG12009', 'EG11472', 'G6780']
