Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
32	logistic	{'C': 1.0, 'penalty': 'l2'}	0.5	0.6	0.769047619047619	0.7857142857142857	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11927', 'EG11374', 'G7734', 'G7055', 'EG10593', 'EG12432', 'G6579', 'G6481', 'G7825', 'EG12081', 'EG10573', 'EG10957', 'EG11693', 'G6529', 'G7165', 'EG11931', 'G6941', 'EG12363', 'EG10527', 'EG10811', 'EG11557', 'EG11806', 'EG12235', 'EG10188', 'EG10655', 'EG11598']
33	logistic	{'C': 1.0, 'penalty': 'l2'}	0.5	0.7	0.769047619047619	0.7857142857142857	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11927', 'EG11374', 'G7734', 'G7055', 'EG12432', 'G6579', 'EG10593', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'G6529', 'G7165', 'G6941', 'EG12363', 'EG11931', 'EG10527', 'EG10811', 'EG11557', 'EG11806', 'EG12235', 'EG10188', 'EG10655', 'EG11598']
34	logistic	{'C': 1.0, 'penalty': 'l2'}	0.5	0.8	0.769047619047619	0.7857142857142857	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11734', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'G7263', 'EG11374', 'EG11927', 'EG12205', 'G7734', 'G6579', 'G7055', 'EG12432', 'EG10593', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'G6529', 'G7165', 'G6941', 'EG12363', 'EG10527', 'EG10811', 'EG11931', 'EG11557', 'EG11806', 'EG12235', 'EG10188', 'EG10655', 'EG11598']
35	logistic	{'C': 1.0, 'penalty': 'l2'}	0.5	0.9	0.769047619047619	0.7857142857142857	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'EG11734', 'G6709', 'EG11156', 'G6825', 'EG11911', 'EG12062', 'EG11374', 'G7263', 'EG11927', 'G7734', 'G6579', 'G6481', 'G7825', 'EG12432', 'EG10957', 'EG12081', 'EG11693', 'EG12205', 'EG10593', 'G6529', 'EG10573', 'G6941', 'G7165', 'EG12363', 'EG10527', 'G7055', 'EG10811', 'EG11557', 'EG11806', 'EG12235', 'EG10188', 'EG10655', 'EG11598', 'G6503']
36	logistic	{'C': 1.0, 'penalty': 'l2'}	0.5		0.769047619047619	0.7857142857142857	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11374', 'EG11927', 'G7734', 'G6579', 'EG12432', 'EG10593', 'G7055', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'G6529', 'G7165', 'G6941', 'EG12363', 'EG11931', 'EG10527', 'EG10811', 'EG11557', 'EG11806', 'EG12235', 'EG10188', 'EG10655', 'EG11598']
37	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6	0.0	0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11927', 'EG11374', 'G7734', 'G7055', 'G6579', 'EG10593', 'EG12432', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'EG11931', 'EG12363', 'G6529', 'G7165', 'G6941', 'EG10527', 'EG10811', 'EG11806', 'EG11557', 'EG12235', 'EG10188', 'EG10655', 'G6503']
38	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6	0.6	0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11927', 'EG11374', 'G7734', 'G7055', 'G6579', 'EG10593', 'EG12432', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'EG11931', 'EG12363', 'G6529', 'G7165', 'G6941', 'EG10527', 'EG10811', 'EG11806', 'EG11557', 'EG12235', 'EG10188', 'EG10655', 'G6503']
39	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6	0.7	0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG12205', 'G7263', 'EG11927', 'EG11374', 'G7734', 'G7055', 'G6579', 'EG12432', 'EG10593', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG10573', 'EG11693', 'EG11931', 'EG12363', 'G6529', 'G7165', 'G6941', 'EG10527', 'EG10811', 'EG11806', 'EG11557', 'EG12235', 'EG10188', 'EG10655', 'G6503']
40	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6	0.8	0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG11734', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'G7263', 'EG11927', 'EG11374', 'EG12205', 'G7734', 'G6579', 'G7055', 'G6481', 'EG12432', 'EG10593', 'G7825', 'EG12081', 'EG10957', 'EG11693', 'EG10573', 'EG12363', 'G6529', 'G7165', 'G6941', 'EG10527', 'EG11931', 'EG10811', 'EG11806', 'EG11557', 'EG12235', 'EG10188', 'EG10655', 'G6503', 'EG11598', 'EG10863', 'G7361', 'EG12388', 'EG11694', 'G7622', 'EG11471', 'G6918', 'EG10889', 'G6150', 'G6943', 'EG12034', 'EG10303', 'G6585', 'G7735', 'EG11310', 'EG11594', 'G6982', 'EG13161', 'G7262', 'EG12060', 'G6302', 'EG11208', 'GB4478', 'G6920', 'EG11129', 'EG10712', 'EG10375', 'G6224', 'EG12166', 'G6243', 'G6942', 'EG10109', 'EG12318', 'G6786', 'EG10266', 'EG10771', 'EG10892', 'EG11742', 'EG11428', 'G6435', 'EG10123', 'EG10916', 'EG10387', 'EG12076', 'G6118', 'EG11666', 'EG11256', 'EG11890', 'EG10242']
41	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6	0.9	0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'EG11734', 'G6709', 'EG11156', 'G6825', 'EG11911', 'EG12062', 'EG11374', 'G7263', 'EG11927', 'G7734', 'G6579', 'G6481', 'G7825', 'EG12432', 'EG10957', 'EG11693', 'EG12081', 'EG12205', 'EG10593', 'G6529', 'EG12363', 'G7165', 'G6941', 'EG10573', 'G7055', 'EG10527', 'EG10811', 'EG11806', 'EG12235', 'EG11557', 'EG10188', 'G6503', 'EG11598', 'EG10863']
42	logistic	{'C': 1.0, 'penalty': 'l2'}	0.6		0.769047619047619	0.8404761904761905	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG11228', 'EG10119', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'G7263', 'EG12205', 'EG11927', 'EG11374', 'G7734', 'G7055', 'G6579', 'EG12432', 'EG10593', 'G6481', 'G7825', 'EG12081', 'EG10957', 'EG11693', 'EG10573', 'EG12363', 'G6529', 'G7165', 'EG11931', 'G6941', 'EG10527', 'EG10811', 'EG11806', 'EG11557', 'EG12235', 'EG10188', 'EG10655', 'G6503']
43	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7	0.0	0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG12205', 'G7263', 'EG11374', 'G7055', 'G6579', 'G7734', 'G6481', 'EG12432', 'EG10593', 'EG11693', 'EG10957', 'EG12081', 'G7825', 'EG10573', 'G6529', 'EG11931', 'EG12363', 'G6941', 'G7165', 'EG10527', 'EG11806', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863']
44	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7	0.6	0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG12205', 'G7263', 'EG11374', 'G7055', 'G6579', 'G7734', 'G6481', 'EG12432', 'EG10593', 'EG11693', 'EG10957', 'EG12081', 'G7825', 'EG10573', 'G6529', 'EG11931', 'EG12363', 'G6941', 'G7165', 'EG10527', 'EG11806', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863']
45	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7	0.7	0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG12205', 'EG11374', 'G7055', 'G6579', 'G7734', 'G6481', 'EG12432', 'EG10593', 'EG11693', 'EG10957', 'EG12081', 'G7825', 'EG10573', 'G6529', 'EG11931', 'EG12363', 'G6941', 'G7165', 'EG10527', 'EG11806', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863']
46	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7	0.8	0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG11734', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'G6825', 'G6709', 'EG12062', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG12205', 'G6579', 'G7734', 'G7055', 'G6481', 'EG11693', 'EG10957', 'EG12081', 'G7825', 'EG12432', 'EG10593', 'EG10573', 'G6529', 'EG12363', 'G6941', 'G7165', 'EG10527', 'EG11806', 'EG11931', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863', 'EG11598', 'EG10655', 'EG12388', 'EG11694', 'G7361', 'G7622', 'G6150', 'EG10889', 'G6918', 'EG11471', 'G6943', 'EG12034', 'EG10303', 'EG11310', 'G7735', 'G6585', 'EG11208', 'G6982', 'EG11594', 'EG12060', 'G7262', 'GB4478', 'EG13161', 'G6920', 'G6302', 'G6224', 'EG10375', 'EG11129', 'EG12166', 'EG10712', 'G6243', 'EG12318', 'EG10266', 'EG10109', 'G6942', 'G6786', 'EG10771', 'EG11742', 'EG10123', 'EG11428', 'EG10892', 'EG10387', 'G6435', 'G7229', 'G7015', 'EG11890', 'EG11147', 'EG10916', 'EG11987', 'EG10242']
47	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7	0.9	0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11287', 'EG11228', 'EG11734', 'G6709', 'EG11156', 'G6825', 'EG11911', 'EG12062', 'EG11927', 'EG11374', 'G7263', 'G7734', 'G6579', 'G6481', 'EG10957', 'EG11693', 'G7825', 'EG12081', 'EG12432', 'G6529', 'G6941', 'G7055', 'EG12363', 'EG12205', 'EG10527', 'EG10593', 'G7165', 'EG11806', 'EG10573', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863', 'EG11598', 'EG12388', 'EG11931', 'EG10655', 'EG11694', 'G7622', 'G7361', 'G6150', 'EG10889', 'EG11471', 'G6918', 'G6943', 'EG10303', 'EG12034', 'EG11310', 'G7735', 'G6585', 'G6982', 'EG11594', 'EG12060', 'EG11208', 'GB4478', 'G7262', 'EG13161', 'G6920', 'G6302', 'G6224', 'EG10375', 'EG12166', 'EG11129', 'G6243', 'EG12318', 'EG10266', 'EG10712', 'EG10109', 'G6786', 'G6942', 'EG10771', 'EG11742', 'EG10123', 'EG11428', 'EG10892', 'EG10387', 'G6435', 'G7229', 'G7015', 'EG11147', 'EG11890', 'EG11987', 'EG11631', 'EG10916']
48	logistic	{'C': 1.0, 'penalty': 'l2'}	0.7		0.769047619047619	0.869047619047619	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'EG10121', 'G6201', 'EG11398', 'EG12129', 'EG10195', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG12205', 'G7055', 'G6579', 'G7734', 'G6481', 'EG12432', 'EG11693', 'EG10593', 'EG10957', 'EG12081', 'G7825', 'EG10573', 'G6529', 'EG12363', 'G6941', 'EG11931', 'G7165', 'EG10527', 'EG11806', 'EG12235', 'EG10811', 'EG10188', 'EG11557', 'G6503', 'EG10863', 'EG11598', 'EG10655', 'EG12388', 'EG11694', 'G7361', 'G7622', 'G6150', 'EG10889', 'G6918', 'EG11471', 'G6943', 'EG12034', 'EG10303', 'EG11310', 'G7735', 'G6585', 'EG11208', 'G6982', 'EG11594', 'EG12060', 'G7262', 'GB4478', 'EG13161', 'G6920', 'G6302', 'G6224', 'EG10375', 'EG11129', 'EG12166', 'EG10712', 'G6243', 'EG12318', 'EG10266', 'EG10109', 'G6942', 'G6786', 'EG10771', 'EG11742', 'EG10123', 'EG11428', 'EG10892', 'EG10387', 'G6435', 'G7229', 'G7015', 'EG11890', 'EG11147', 'EG10916', 'EG11987', 'EG10242']
49	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8	0.0	0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG11734', 'G7545', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG12205', 'G7263', 'G7055', 'G7734', 'G6579', 'EG12432', 'EG12081', 'EG11693', 'EG10593', 'G6481', 'G7825', 'EG11806', 'EG10573', 'EG10957', 'G6529', 'EG12363', 'EG11931', 'G6941', 'EG10527', 'G7165', 'EG12235', 'EG10188', 'EG11557', 'EG10863', 'EG10811', 'G6503']
50	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8	0.6	0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG12205', 'G7263', 'G7055', 'G7734', 'G6579', 'EG12432', 'EG12081', 'EG11693', 'EG10593', 'G6481', 'G7825', 'EG11806', 'EG10573', 'EG10957', 'G6529', 'EG12363', 'EG11931', 'G6941', 'EG10527', 'G7165', 'EG12235', 'EG10188', 'EG11557', 'EG10863', 'EG10811', 'G6503']
51	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8	0.7	0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'G6825', 'EG11287', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG12205', 'G7055', 'G7734', 'G6579', 'EG12432', 'EG12081', 'EG11693', 'EG10593', 'G6481', 'G7825', 'EG11806', 'EG10573', 'EG10957', 'G6529', 'EG12363', 'EG11931', 'G6941', 'EG10527', 'G7165', 'EG12235', 'EG10188', 'EG11557', 'EG10863', 'EG10811', 'G6503']
52	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8	0.8	0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG10121', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'G6825', 'G6709', 'EG12062', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG12205', 'G7734', 'G7055', 'G6579', 'EG12081', 'EG11693', 'EG12432', 'G6481', 'EG10593', 'G7825', 'EG11806', 'EG10957', 'G6529', 'EG10573', 'EG12363', 'G6941', 'EG10527', 'G7165', 'EG11931', 'EG12235', 'EG10188', 'EG11557', 'EG10863', 'EG10811', 'G6503']
53	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8	0.9	0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG10121', 'G6201', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11287', 'EG11228', 'EG11734', 'G6709', 'EG11156', 'G6825', 'EG12062', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'G7734', 'G6579', 'EG12081', 'EG11693', 'EG12432', 'G6481', 'G7825', 'EG11806', 'EG10957', 'G6529', 'G7055', 'EG12363', 'G6941', 'EG10527', 'EG10593', 'EG10573', 'EG12205', 'G7165', 'EG12235', 'EG10188', 'EG10863', 'EG11557', 'EG10811', 'G6503', 'EG10655', 'EG10889', 'G7361', 'EG11598', 'EG11931', 'EG11694', 'EG12388', 'G7622', 'G6150', 'G6918', 'G6585', 'EG12034', 'EG10303', 'EG12060', 'G7735', 'EG11471', 'G6943', 'G6302', 'G6982', 'EG11310', 'EG11594', 'EG10375', 'EG11208', 'G6920', 'G7262', 'G6224', 'EG11129', 'EG12166', 'G6243', 'EG12318', 'EG11890', 'G6786', 'EG10892', 'EG13161', 'GB4478', 'EG10771', 'G8210', 'G6435', 'EG10109', 'G7015', 'G6118', 'G6942', 'EG10123', 'EG10266', 'EG11428', 'EG10268', 'EG11742', 'EG10712', 'EG10317', 'EG10916', 'EG10242']
54	logistic	{'C': 0.78947368423157893, 'penalty': 'l2'}	0.8		0.769047619047619	0.9238095238095237	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'EG12129', 'G6194', 'EG10117', 'EG10119', 'EG11228', 'EG11287', 'G6825', 'EG12062', 'G6709', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG12205', 'G7055', 'G7734', 'G6579', 'EG12432', 'EG12081', 'EG11693', 'EG10593', 'G6481', 'G7825', 'EG11806', 'EG10957', 'EG10573', 'G6529', 'EG12363', 'G6941', 'EG11931', 'EG10527', 'G7165', 'EG12235', 'EG10188', 'EG11557', 'EG10863', 'EG10811', 'G6503']
55	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9	0.0	0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG11734', 'G7545', 'G6201', 'EG11398', 'EG10121', 'EG10195', 'EG12129', 'G6194', 'EG11228', 'EG12062', 'EG10117', 'EG10119', 'EG11287', 'G6825', 'G6709', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG12205', 'EG11693', 'G7055', 'G6579', 'EG12081', 'G6481', 'G6529', 'G7825', 'G7734', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'EG12432', 'EG11931', 'EG10573', 'G7165', 'EG10188', 'G6941', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'EG10593', 'EG11557', 'G7361', 'EG11208', 'G6150', 'EG10889', 'EG11598', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG12034', 'EG12060', 'G6918', 'EG11129', 'G7735', 'G7262', 'EG11310', 'EG12166', 'EG11890', 'EG11573', 'G6585', 'G6920', 'EG10892', 'G6943', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG11174', 'EG11256', 'EG10266', 'EG11147', 'EG10712', 'EG10916', 'G6982', 'EG10771', 'EG10387', 'EG10109', 'EG11594', 'EG10317', 'EG10242', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
56	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9	0.6	0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'EG11734', 'G6201', 'EG11398', 'EG10121', 'EG10195', 'EG12129', 'G6194', 'EG11228', 'EG12062', 'EG10117', 'EG10119', 'EG11287', 'G6825', 'G6709', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG12205', 'EG11693', 'G7055', 'G6579', 'EG12081', 'G6481', 'G6529', 'G7825', 'G7734', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'EG12432', 'EG11931', 'EG10573', 'G7165', 'EG10188', 'G6941', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'EG10593', 'EG11557', 'G7361', 'EG11208', 'G6150', 'EG10889', 'EG11598', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG12034', 'EG12060', 'G6918', 'EG11129', 'G7735', 'G7262', 'EG11310', 'EG12166', 'EG11890', 'EG11573', 'G6585', 'G6920', 'EG10892', 'G6943', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG11174', 'EG11256', 'EG10266', 'EG11147', 'EG10712', 'EG10916', 'G6982', 'EG10771', 'EG10387', 'EG10109', 'EG11594', 'EG10317', 'EG10242', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
57	logistic	{'C': 1.0, 'penalty': 'l2'}	0.9	0.7	0.769047619047619	0.95	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G7545', 'G6201', 'EG11734', 'EG11398', 'EG10121', 'EG10195', 'EG12129', 'G6194', 'EG11228', 'EG12062', 'EG10117', 'EG10119', 'EG11287', 'G6825', 'G6709', 'EG11156', 'EG11927', 'EG11911', 'EG11374', 'G7263', 'EG12205', 'EG11693', 'G7055', 'G6579', 'EG12081', 'G6481', 'G6529', 'G7825', 'G7734', 'EG12363', 'EG10957', 'EG11806', 'EG10527', 'EG12432', 'EG11931', 'EG10573', 'G7165', 'EG10188', 'G6941', 'EG10655', 'EG10863', 'EG11694', 'EG12235', 'EG10811', 'EG10593', 'EG11557', 'G7361', 'EG11208', 'G6150', 'EG10889', 'EG11598', 'G7622', 'G6503', 'EG10303', 'EG12388', 'EG10375', 'EG12034', 'EG12060', 'G6918', 'EG11129', 'G7735', 'G7262', 'EG11310', 'EG12166', 'EG11890', 'EG11573', 'G6585', 'G6920', 'EG10892', 'G6943', 'G6302', 'EG11471', 'GB4478', 'G6224', 'G8210', 'G6786', 'G6788', 'EG11174', 'EG11256', 'EG10266', 'EG11147', 'EG10712', 'EG10916', 'G6982', 'EG10771', 'EG10387', 'EG10109', 'EG11594', 'EG10317', 'EG10242', 'EG11428', 'G6435', 'EG11742', 'G7649', 'EG11631']
